Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,UPI_Remitter_Bank,Bank_CAELS_Score,Bank_Risk_Tier
71323.58004,24,2,Professional,Tier_1,21397.07401,0.0,1661.863831,9019.845347,4762.289795,3478.812748,1777.022064,3949.677781,2244.705768,6844.060482,2078.902845,Bank of Baroda,0.575,Medium Risk
17691.40782,54,3,Student,Tier_2,3538.281564,0.0,596.6361977,1918.233512,1233.708237,442.9321659,584.168285,1129.361831,607.6538405,1118.852595,397.5224905,Bank of Baroda,0.575,Medium Risk
26220.12575,29,1,Retired,Tier_2,5244.02515,3343.765562,887.6001376,2946.194692,1721.908497,966.2625509,1081.792502,1221.697107,896.4799743,2179.924706,730.0411387,Central Bank of India,1.0,Low Risk
36334.6188,42,0,Self_Employed,Tier_1,10900.38564,0.0,1520.464653,3931.235071,1819.077714,1064.939637,1232.867934,1917.177904,1100.743638,0.0,553.0071976,Bank of Baroda,0.575,Medium Risk
10019.40533,19,1,Professional,Tier_3,1502.9108,0.0,404.6922606,1442.666887,533.5190536,300.7681091,213.7427983,559.0544191,499.0197852,838.8441916,253.7815133,Axis Bank Ltd.,0.131,High Risk
107461.5972,57,4,Student,Tier_1,32238.47915,0.0,4136.646789,15433.93212,5682.756706,3347.628733,3903.667967,6764.178767,3293.83619,10454.07965,1622.101617,Federal Bank Ltd.,0.276,High Risk
29706.80532,43,2,Student,Tier_1,8912.041596,0.0,1161.429721,3657.826937,1829.061643,1088.419922,656.0715886,1752.239449,976.9104683,1644.804386,612.1487277,Axis Bank Ltd.,0.131,High Risk
37650.25367,57,3,Student,Tier_1,11295.0761,4400.197863,1611.988881,4383.116033,2376.282412,980.4626792,1315.581641,1868.649249,1525.065379,3227.782138,486.8357491,State Bank of India,0.521,Medium Risk
18908.16482,22,3,Professional,Tier_2,3781.632964,0.0,475.8708345,2762.944875,1129.451961,913.1207212,556.1636558,825.3455238,621.2826971,1412.997677,399.7243389,State Bank of India,0.521,Medium Risk
10378.07424,25,4,Self_Employed,Tier_2,2075.614847,0.0,511.5436571,1364.78527,696.5121956,433.4056171,492.3486256,680.3502918,479.9242428,779.0134891,271.6433167,Bank of India,0.815,Low Risk
18503.75109,59,2,Professional,Tier_3,2775.562664,0.0,672.9615838,2000.976963,978.4055771,413.584844,603.9260216,1384.776837,697.2341448,962.9984556,388.0071897,UCO Bank,0.96,Low Risk
35750.37404,62,2,Self_Employed,Tier_1,10725.11221,0.0,1488.830656,5023.285476,2849.294661,1085.261133,1532.650171,1796.172216,1160.722212,3317.114042,734.4972934,IndusInd Bank Ltd.,0.144,High Risk
51415.53848,26,4,Retired,Tier_2,10283.1077,0.0,1921.229746,5940.153935,3190.143627,1998.467345,1499.774746,2106.278598,1947.806329,2843.749183,984.428465,Indian Overseas Bank,0.904,Low Risk
34145.49346,56,2,Self_Employed,Tier_3,5121.824019,0.0,1579.655797,4886.25405,1753.305065,1629.922062,1080.85836,2019.457872,1195.196156,3300.786199,957.2513125,Central Bank of India,1.0,Low Risk
39590.00133,37,4,Student,Tier_2,7918.000266,7619.113424,1489.266269,5019.187444,2860.109513,1329.709239,1348.236439,1968.606562,1769.325121,2741.836969,476.7490414,Indian Overseas Bank,0.904,Low Risk
22910.06381,28,1,Student,Tier_1,6873.019144,1797.773854,523.9255978,3084.747967,1295.48213,666.2896416,861.0722445,1405.16213,864.9156458,1780.584833,660.9657554,Central Bank of India,1.0,Low Risk
44620.62672,57,4,Student,Tier_3,6693.094008,6426.745573,2061.982068,6049.649244,2290.332099,1660.23659,1169.964208,2159.848891,2123.213985,2248.871256,1008.280163,Yes Bank Ltd.,0.155,High Risk
98244.93279,39,3,Professional,Tier_2,19648.98656,0.0,2266.543923,10057.93526,5605.413372,2682.458833,3362.45631,6484.297039,3612.987135,8777.313349,2282.108283,Yes Bank Ltd.,0.155,High Risk
52721.79491,33,0,Retired,Tier_1,15816.53847,0.0,1879.448425,7215.03038,2676.63227,1490.9188,1545.337277,4164.673653,1983.061393,0.0,1021.163514,Union Bank of India,0.8,Low Risk
57330.39244,59,1,Self_Employed,Tier_1,17199.11773,0.0,1493.738044,6396.369482,3697.81364,2155.319578,1909.038617,3799.114347,2519.695986,4507.142297,1277.595162,State Bank of India,0.521,Medium Risk
37955.35122,55,3,Student,Tier_2,7591.070245,6615.037895,896.8528097,5244.092317,2056.557632,957.8423168,1441.719523,1985.236924,1272.678697,3630.902146,839.8746073,Central Bank of India,1.0,Low Risk
9013.048187,59,1,Retired,Tier_2,1802.609637,0.0,213.3149295,1040.236228,685.8673538,238.9573911,295.7357402,678.2799795,399.8427896,588.1717562,90.51823482,IDBI Bank Ltd.,0.833,Low Risk
13006.69412,27,3,Retired,Tier_1,3902.008236,0.0,598.0005466,1361.503251,935.3356206,576.4528038,288.1657984,957.6954579,465.2458542,1241.183721,262.0977799,Kotak Mahindra Bank,0.0,High Risk
43167.93707,42,2,Professional,Tier_1,12950.38112,0.0,1311.188743,5622.023738,3306.278482,1544.986806,1355.830966,2457.530285,1359.496576,2735.829437,446.1586955,Karnataka Bank,0.536,Medium Risk
29738.60817,36,4,Self_Employed,Tier_1,8921.582452,0.0,909.6836638,4444.691136,1771.147894,747.7248829,696.8032616,2205.826241,1426.808453,2425.477309,650.2067216,Canara Bank,0.805,Low Risk
42651.89442,21,3,Retired,Tier_3,6397.784163,4874.370177,1729.857016,4317.969723,3230.318814,945.6071359,1971.33382,2683.842599,1724.961306,2836.7608,755.7733572,UCO Bank,0.96,Low Risk
114701.8457,36,3,Self_Employed,Tier_1,34410.55372,11502.1168,5156.126105,11566.33224,8585.968622,2294.582623,3336.137619,7304.632048,5086.63085,7064.728305,2507.480458,Bank of Maharashtra,0.812,Low Risk
53625.57936,20,2,Professional,Tier_2,10725.11587,3585.13904,2390.798095,5855.208194,2817.032479,1089.717652,2154.574701,3090.851698,1729.997724,3617.0439,1007.065899,HDFC Bank Ltd.,0.013,High Risk
82130.24545,34,0,Self_Employed,Tier_2,16426.04909,0.0,3238.48433,8769.823159,5686.669268,3500.667732,4069.915423,6093.77894,2944.792489,0.0,1142.31139,ICICI Bank Ltd.,0.117,High Risk
32360.62782,31,0,Professional,Tier_2,6472.125565,0.0,1344.043796,4413.983196,2478.166218,1041.755903,979.1822818,2067.950541,1290.605992,0.0,825.351372,Canara Bank,0.805,Low Risk
15727.72124,27,4,Student,Tier_2,3145.544249,0.0,605.1254761,2047.168821,1155.622604,368.869661,366.7949541,677.7835548,613.9269389,1221.327256,310.3037474,IDBI Bank Ltd.,0.833,Low Risk
28642.86736,23,2,Self_Employed,Tier_2,5728.573471,4528.916497,1287.649276,2982.317582,2042.674532,967.4616798,632.8833941,1712.719321,1373.89792,2320.923842,771.3176548,Canara Bank,0.805,Low Risk
15758.75259,48,1,Professional,Tier_2,3151.750517,0.0,478.1007136,1667.448044,1024.555159,746.4936712,630.1527944,913.3141871,755.1990104,932.0976417,401.0688531,Karnataka Bank,0.536,Medium Risk
104358.6315,48,3,Retired,Tier_2,20871.7263,17523.21985,2832.406395,14408.40882,8139.313638,3343.831001,4557.302788,7383.62541,5121.358158,7467.162413,2103.766094,Karnataka Bank,0.536,Medium Risk
56458.74773,26,4,Student,Tier_1,16937.62432,0.0,1462.258178,6246.140856,4296.107985,1168.839586,2073.780148,4481.312672,1699.626923,4028.482873,879.1618423,Bank of Baroda,0.575,Medium Risk
45495.22516,29,0,Retired,Tier_2,9099.045032,0.0,1733.725499,4882.059302,3124.811967,1198.733121,2121.332432,2573.216932,1444.823665,0.0,856.1047832,State Bank of India,0.521,Medium Risk
80636.54377,61,1,Student,Tier_1,24190.96313,7824.909978,2186.238108,8289.089411,4160.686919,3088.78203,2595.764037,5165.814688,2660.167362,7723.898908,941.6713714,Canara Bank,0.805,Low Risk
5960.487363,63,2,Student,Tier_2,1192.097473,991.6860101,142.4501602,832.2923895,452.6074527,162.3973779,167.1588022,425.4175684,286.7414978,488.1841538,118.502655,Bank of India,0.815,Low Risk
48024.32929,43,3,Self_Employed,Tier_2,9604.865858,0.0,2350.063801,7062.376853,3721.107745,2320.540197,966.9445559,3491.761643,1556.043473,3706.166374,1148.316781,IndusInd Bank Ltd.,0.144,High Risk
10513.71667,19,3,Retired,Tier_2,2102.743334,0.0,329.513327,1494.05936,548.2059686,479.2939031,453.1223141,632.3186991,383.1870146,974.3189906,167.499469,Indian Bank,0.698,Medium Risk
29826.36765,59,0,Retired,Tier_2,5965.273531,1937.682274,1396.554551,3003.828537,2018.893709,1231.889348,1323.178125,1833.942216,930.1973006,0.0,744.9778119,Punjab National Bank,0.915,Low Risk
23378.83925,21,0,Student,Tier_3,3506.825888,2678.569345,961.6311435,2628.598258,1255.226282,662.791052,687.6260569,1158.940204,786.0579297,0.0,605.7491593,Karnataka Bank,0.536,Medium Risk
50936.8521,49,4,Student,Tier_2,10187.37042,0.0,1551.200173,7151.846278,3287.605091,1144.525654,2359.580567,4050.647707,2321.384902,3038.863383,1056.48306,Bank of India,0.815,Low Risk
36008.21882,45,3,Student,Tier_1,10802.46564,0.0,873.6758489,4995.925346,2157.536029,1569.789345,921.5677898,1764.057797,1406.465632,2159.874679,536.2207961,Bank of Baroda,0.575,Medium Risk
87995.97903,23,3,Professional,Tier_2,17599.19581,0.0,3981.55373,9610.840491,5634.982758,2284.348897,4290.202175,4569.78662,2973.313994,5616.89767,1904.055384,Central Bank of India,1.0,Low Risk
18535.34876,47,3,Self_Employed,Tier_2,3707.069753,1696.338127,866.4870819,2568.321002,1147.31277,812.7873568,678.1501459,1034.625897,871.7958955,1142.77151,343.5064648,Central Bank of India,1.0,Low Risk
52904.52603,45,3,Student,Tier_1,15871.35781,4831.393973,1348.109404,6118.162083,4147.289685,2341.430458,1064.473879,2850.248752,1865.886596,4729.214855,846.8024535,UCO Bank,0.96,Low Risk
34157.28733,30,1,Self_Employed,Tier_2,6831.457467,6474.877514,1327.159538,5103.574024,2574.90384,1444.271603,1085.917022,2148.772395,1402.407351,3251.602092,611.7837039,IDFC FIRST Bank,0.221,High Risk
8108.923854,63,2,Student,Tier_2,1621.784771,0.0,299.1087575,1179.789721,548.1027315,183.9288161,175.4683114,628.2333418,403.9526596,689.4657619,108.9367079,Union Bank of India,0.8,Low Risk
14386.70066,53,1,Professional,Tier_2,2877.340133,2394.756495,688.406811,2069.251779,872.133756,419.7417485,293.8414967,613.2304603,473.6607106,916.0028593,228.7535781,Bank of Maharashtra,0.812,Low Risk
26610.20942,27,2,Student,Tier_2,5322.041884,0.0,1049.233687,3282.92503,1492.438158,603.8806913,716.1617974,1448.082592,1271.016066,2052.595403,460.4624905,Axis Bank Ltd.,0.131,High Risk
73041.76067,27,1,Self_Employed,Tier_1,21912.5282,0.0,2053.985058,9242.523267,4344.101919,2759.954908,1965.075714,4258.973485,2855.83502,5328.955115,888.3245196,Indian Overseas Bank,0.904,Low Risk
43474.55514,22,4,Student,Tier_2,8694.911029,0.0,1802.899629,5831.610494,2200.327734,1921.324257,980.5071783,2459.757491,2039.004231,2838.49273,1295.679767,Axis Bank Ltd.,0.131,High Risk
11789.35166,46,2,Self_Employed,Tier_1,3536.805499,0.0,422.5294226,1278.116149,645.8714745,485.791213,566.2915936,556.1513937,519.5281913,1170.373875,334.4493243,Indian Overseas Bank,0.904,Low Risk
26814.54326,53,3,Retired,Tier_1,8044.362978,0.0,815.6655482,3428.115948,1411.86515,1241.88848,848.3579122,2140.066436,1317.051305,1730.496453,365.616023,Indian Overseas Bank,0.904,Low Risk
150722.823,29,2,Self_Employed,Tier_3,22608.42345,0.0,5762.148452,20851.55854,10363.09457,3035.557615,4913.326105,7744.216099,6885.727769,12158.30187,4480.30214,IDBI Bank Ltd.,0.833,Low Risk
32791.72017,39,3,Professional,Tier_2,6558.344033,0.0,1602.499434,3368.197369,2063.9624,1638.783047,775.7447005,2393.775798,1088.368676,2371.116504,684.1682298,Indian Overseas Bank,0.904,Low Risk
23088.55226,63,4,Student,Tier_2,4617.710452,0.0,1027.970707,2568.353072,1280.426926,538.354941,804.97522,1227.398045,968.3962115,1288.345826,396.1712249,UCO Bank,0.96,Low Risk
44459.9638,56,2,Retired,Tier_3,6668.99457,7332.658116,1879.442842,6296.683481,3000.895373,957.575447,1326.179419,1799.764063,2122.818452,3937.648553,1137.940077,Indian Bank,0.698,Medium Risk
55252.4037,19,0,Self_Employed,Tier_2,11050.48074,0.0,1231.60402,6658.695285,3482.652378,2023.493313,2381.148808,2544.794137,1775.195425,0.0,991.862905,UCO Bank,0.96,Low Risk
20827.25996,31,3,Retired,Tier_1,6248.177988,2582.126753,492.0519688,2248.451327,1627.561504,500.2959464,1005.457749,1241.27359,750.6242628,1816.96261,435.0438492,IDBI Bank Ltd.,0.833,Low Risk
44847.02263,27,2,Professional,Tier_2,8969.404525,6424.098052,1720.744563,5143.364867,3032.119577,986.7288219,1605.111485,2720.763645,1633.073079,3017.909356,745.0703196,IDFC FIRST Bank,0.221,High Risk
23059.68338,20,1,Retired,Tier_2,4611.936675,0.0,483.1309588,3135.255474,1606.388937,582.1123659,920.44219,1124.619123,988.3006075,1549.803157,518.8229447,Bank of India,0.815,Low Risk
53338.55687,25,2,Retired,Tier_2,10667.71137,0.0,2094.994283,6990.067404,3705.763679,1934.475923,2106.360293,2660.280826,2628.427784,3396.731831,1513.959582,Indian Bank,0.698,Medium Risk
34362.0208,34,3,Self_Employed,Tier_3,5154.30312,0.0,998.4889522,4464.055348,2030.293609,1499.75459,1290.113906,2416.022012,1381.932259,3105.165109,927.0230602,Indian Bank,0.698,Medium Risk
44113.75521,21,0,Professional,Tier_2,8822.751042,0.0,1095.277805,5307.980066,3371.300395,1576.942501,1811.527399,2455.133228,1970.808691,0.0,456.9357368,Canara Bank,0.805,Low Risk
16343.83145,38,0,Student,Tier_2,3268.76629,2744.089716,349.517804,2231.982759,1124.024002,421.5536349,673.084411,1274.107862,670.8911511,0.0,218.6640597,UCO Bank,0.96,Low Risk
15551.67383,47,1,Student,Tier_2,3110.334765,1399.495191,409.7226321,2141.809166,1232.613111,592.6057621,722.2926987,933.8198004,669.2034732,1067.257855,255.1579188,Axis Bank Ltd.,0.131,High Risk
63917.63014,36,4,Student,Tier_1,19175.28904,0.0,2612.775158,8708.107893,5035.745893,1686.034884,2670.267008,3509.749014,3072.930893,4561.321624,794.2672805,Bank of Baroda,0.575,Medium Risk
28153.742,32,0,Student,Tier_3,4223.0613,0.0,942.7289884,3938.988132,1903.56526,1164.600352,992.6515479,1616.028662,1216.082482,0.0,283.0081408,Bank of Maharashtra,0.812,Low Risk
37683.60711,37,4,Student,Tier_3,5652.541067,0.0,790.7179035,4289.0388,1965.265396,983.7481238,1841.117083,2808.746299,1416.451105,3464.35325,564.1290949,Yes Bank Ltd.,0.155,High Risk
23478.40447,59,3,Retired,Tier_2,4695.680894,2199.882489,518.2295536,3417.434743,1671.032455,653.4468116,1168.563921,1030.577097,755.2406987,1808.021037,643.9101046,IDBI Bank Ltd.,0.833,Low Risk
61570.25009,47,2,Student,Tier_1,18471.07503,0.0,2309.480136,7203.341564,3093.957382,2838.444704,1801.486541,3975.346812,1853.010884,4908.384731,1707.939305,Union Bank of India,0.8,Low Risk
18447.87887,27,4,Retired,Tier_2,3689.575775,0.0,832.3130443,2100.348333,1304.32973,374.7995047,656.0322496,1163.93697,798.0255479,1824.727322,537.1283147,Bank of India,0.815,Low Risk
26915.87846,40,3,Self_Employed,Tier_2,5383.175692,4912.897364,1019.639847,3578.207786,1729.163974,1269.159252,1161.687448,2040.587832,1131.500188,1500.667089,637.4207154,Axis Bank Ltd.,0.131,High Risk
56260.44045,41,3,Self_Employed,Tier_1,16878.13213,0.0,1775.213598,8335.644792,3741.405409,2503.068517,2658.215174,3234.993218,1925.071936,3532.801722,1051.594078,Bank of Maharashtra,0.812,Low Risk
76674.68034,29,3,Professional,Tier_1,23002.4041,0.0,2537.451751,8649.769415,5887.284011,3605.156022,3206.784542,5476.974983,2516.469443,5133.670005,1095.460578,Bank of India,0.815,Low Risk
19730.9792,26,1,Student,Tier_1,5919.29376,1664.278389,631.3617642,2160.496858,1398.534562,480.0321818,936.0852565,1369.541004,755.97663,1404.056955,431.3790517,State Bank of India,0.521,Medium Risk
143874.9569,32,1,Retired,Tier_2,28774.99137,0.0,6748.526658,14756.03802,9198.395372,3783.192915,3260.182845,9731.068249,5644.837692,9255.539641,3685.784291,Axis Bank Ltd.,0.131,High Risk
38543.62577,46,4,Student,Tier_2,7708.725154,0.0,947.4480342,4759.895894,2891.186949,953.8827079,926.2764899,2188.804225,1492.616201,2939.114507,721.0859525,Punjab National Bank,0.915,Low Risk
13024.79401,35,3,Retired,Tier_3,1953.719101,1979.72628,409.6140908,1891.656655,775.4997277,364.9586783,503.0730868,1026.301836,455.2063241,757.7739769,251.5491432,Bank of Maharashtra,0.812,Low Risk
40303.52848,37,4,Self_Employed,Tier_1,12091.05854,0.0,1178.805097,5844.631473,3095.754493,997.4532962,1713.995853,2500.339257,1922.501886,3951.966197,597.4466105,IndusInd Bank Ltd.,0.144,High Risk
22082.77759,18,0,Professional,Tier_1,6624.833277,4148.016027,831.9866543,3060.916495,1175.288025,892.7052618,1047.191729,930.4917914,775.1840595,0.0,547.2120218,UCO Bank,0.96,Low Risk
42455.31756,20,4,Professional,Tier_1,12736.59527,0.0,1730.597104,4778.726614,3279.677287,2100.141982,1338.678103,2517.206715,1765.239018,2437.378126,567.5421459,Canara Bank,0.805,Low Risk
28988.88218,25,2,Professional,Tier_3,4348.332328,0.0,1029.736114,3605.861275,1981.672521,1159.76212,829.8574734,1824.604257,1071.985507,2088.010532,791.9539679,Bank of Baroda,0.575,Medium Risk
31836.59244,56,3,Student,Tier_2,6367.318488,0.0,1583.672852,3367.993095,2414.576429,1527.679226,910.2239821,1894.915943,1216.971918,2360.206596,783.6828976,Yes Bank Ltd.,0.155,High Risk
14467.75935,48,4,Retired,Tier_3,2170.163902,0.0,399.6891001,1864.772282,1009.398566,484.4647928,472.4379125,1050.582592,602.7229483,1174.439093,372.2913357,Canara Bank,0.805,Low Risk
66237.4734,64,1,Student,Tier_3,9935.62101,12773.32594,1361.538669,9811.056394,5060.79504,1338.701497,2897.622083,3023.751563,2997.542173,6333.21732,1152.282166,Karnataka Bank,0.536,Medium Risk
11897.1097,25,2,Professional,Tier_1,3569.132909,0.0,496.1587469,1636.25731,864.0166455,392.3676966,365.9260036,827.6961389,578.9154548,1063.322793,249.2139409,ICICI Bank Ltd.,0.117,High Risk
12356.53985,32,4,Student,Tier_1,3706.961955,0.0,337.8771115,1507.832854,630.8011658,484.2105893,313.9049615,521.2049064,396.4438602,792.2132248,277.6070078,Indian Bank,0.698,Medium Risk
40249.02021,39,4,Student,Tier_2,8049.804042,3842.905287,1977.012338,5349.743066,2238.554514,893.5700863,1545.790397,2944.217618,1398.200409,3762.264296,1137.942913,Axis Bank Ltd.,0.131,High Risk
108144.9849,49,4,Student,Tier_1,32443.49546,0.0,4770.103223,13922.03417,6816.706664,5064.582541,3988.287364,5203.715099,4088.979359,9817.605232,2928.351206,Central Bank of India,1.0,Low Risk
22626.5253,22,1,Student,Tier_2,4525.305061,0.0,877.5334202,3005.63613,1740.314925,492.4984154,1090.054333,1227.091653,814.1732656,2241.483833,392.5162613,Bank of Baroda,0.575,Medium Risk
52561.04415,61,4,Retired,Tier_2,10512.20883,10119.32411,2161.879086,5410.303375,4191.230982,2121.233268,1531.164794,4081.29871,2095.894302,2797.260169,1207.23567,ICICI Bank Ltd.,0.117,High Risk
70800.74499,61,0,Retired,Tier_2,14160.149,0.0,3114.566982,9319.727333,3863.38096,1820.706191,3338.614561,4488.278028,2530.501408,0.0,1133.849938,ICICI Bank Ltd.,0.117,High Risk
57566.73776,26,0,Professional,Tier_1,17270.02133,4069.856776,2333.320939,7394.189976,4516.012438,1826.630584,1375.417011,2926.608399,2766.526416,0.0,1719.991275,Union Bank of India,0.8,Low Risk
23388.17962,58,0,Professional,Tier_1,7016.453886,0.0,688.1407006,3495.42616,1409.602497,613.766732,872.8771944,1281.277989,977.2570566,0.0,458.9973317,Bank of India,0.815,Low Risk
12532.93536,32,4,Self_Employed,Tier_2,2506.587072,1082.674037,441.035812,1297.797978,707.4686618,267.7802113,337.8675419,900.2900095,570.3692118,1106.972888,312.5709404,State Bank of India,0.521,Medium Risk
5130.275334,64,2,Retired,Tier_1,1539.0826,0.0,150.9677421,608.1164191,272.685958,201.1678058,229.1679603,255.5469063,195.4831398,441.3304684,77.25776176,HDFC Bank Ltd.,0.013,High Risk
24310.9042,61,1,Student,Tier_2,4862.180839,0.0,998.7190607,3461.344126,1286.229553,529.8047974,878.3026853,1439.796121,964.6007472,1985.700516,448.0572176,Federal Bank Ltd.,0.276,High Risk
76989.36354,54,0,Retired,Tier_1,23096.80906,0.0,1559.037237,9269.420652,6007.553879,2276.598553,1651.462489,4199.369464,2350.8943,0.0,1871.589454,Indian Bank,0.698,Medium Risk
12205.23055,50,0,Student,Tier_1,3661.569166,1345.705978,385.2957819,1825.424653,749.9047711,394.1321667,497.7357101,661.7122092,432.3834736,0.0,335.0098445,Indian Overseas Bank,0.904,Low Risk
52528.99273,39,2,Student,Tier_2,10505.79855,8611.536746,1300.450937,5452.708167,4129.552433,1389.376151,2282.567503,2605.145178,2065.759441,4799.559826,1326.984573,Bank of India,0.815,Low Risk
14028.28092,28,0,Self_Employed,Tier_2,2805.656184,0.0,680.1131945,1420.099569,914.4447575,555.0282404,368.0448332,607.2479223,620.7395908,0.0,189.3219009,Bank of India,0.815,Low Risk
32656.87639,23,1,Self_Employed,Tier_1,9797.062917,0.0,1357.798355,4465.935411,2014.048603,1217.402221,1524.940052,1581.952062,1290.975197,3023.920752,360.5888012,Central Bank of India,1.0,Low Risk
52848.57099,34,2,Self_Employed,Tier_2,10569.7142,0.0,1855.160191,7796.833453,3879.689254,2054.918658,2515.608922,2865.459411,2597.592533,2714.022336,1116.133758,Bank of India,0.815,Low Risk
17700.64416,63,3,Self_Employed,Tier_1,5310.193248,1123.097155,482.6000338,1817.533904,1130.924082,656.181163,595.3793193,778.6600276,571.9367979,1742.848354,284.3051534,Federal Bank Ltd.,0.276,High Risk
34383.78635,61,1,Student,Tier_1,10315.1359,0.0,707.5116763,4635.474251,2255.173678,1618.067707,1340.545589,2750.537433,1458.287469,3162.248874,955.7716428,Bank of Maharashtra,0.812,Low Risk
21523.04695,22,1,Student,Tier_2,4304.60939,0.0,918.4237243,2633.724187,1642.854044,993.023761,438.9946678,1146.880699,784.951162,1979.570125,591.9934927,UCO Bank,0.96,Low Risk
52736.94791,56,4,Retired,Tier_2,10547.38958,0.0,1839.959143,6600.135135,3849.851182,1689.955921,2512.75733,2808.980486,1996.472329,3094.233241,1061.23325,Central Bank of India,1.0,Low Risk
36214.1931,26,3,Student,Tier_1,10864.25793,0.0,821.5458479,4902.963823,2669.447946,1081.187908,1108.51189,2754.688721,1648.912656,2597.03731,775.2607533,UCO Bank,0.96,Low Risk
31387.3053,46,3,Retired,Tier_1,9416.191589,0.0,1169.230924,3492.01579,2170.178992,1494.061364,1551.347063,1455.70834,1354.105595,1755.313783,460.4569361,Union Bank of India,0.8,Low Risk
104363.2237,40,2,Retired,Tier_2,20872.64474,8700.804294,2212.541326,13153.20568,5725.53032,3366.16302,3169.925984,4558.478952,4054.449733,5330.997471,1730.917551,Bank of India,0.815,Low Risk
50960.06545,64,0,Self_Employed,Tier_1,15288.01963,0.0,1681.470148,6814.825583,2720.275112,1394.314761,1737.974218,2711.582214,2186.329744,0.0,621.108434,Central Bank of India,1.0,Low Risk
17269.05012,53,3,Retired,Tier_3,2590.357518,0.0,573.2313304,1877.00173,1251.090119,653.1363161,841.3850065,1305.713688,807.4733439,886.714912,347.2462923,Yes Bank Ltd.,0.155,High Risk
28008.4503,48,2,Professional,Tier_1,8402.53509,0.0,1285.858831,3349.934416,2022.653265,1052.315756,1126.425608,1562.278744,974.741907,1504.634193,797.6451031,IDFC FIRST Bank,0.221,High Risk
28232.62866,37,3,Professional,Tier_1,8469.788597,3430.524291,1400.921034,3490.28503,1797.843969,597.0972249,1030.854064,1729.621148,1121.309415,2770.69794,414.6093412,Punjab National Bank,0.915,Low Risk
31990.94966,40,1,Student,Tier_3,4798.642449,0.0,778.031045,3308.416045,1945.489812,1218.611962,1269.463616,2552.642744,1596.264199,1863.473891,422.4986751,Indian Overseas Bank,0.904,Low Risk
226060.9839,24,3,Professional,Tier_2,45212.19677,0.0,9282.526988,33772.7079,17399.07549,10861.33206,9034.232882,12456.5535,6949.125654,15971.11208,3425.373546,Indian Overseas Bank,0.904,Low Risk
40361.60234,63,0,Self_Employed,Tier_1,12108.4807,2470.669495,1862.711391,4043.458788,2438.592802,1161.951847,1356.051174,2896.462076,1603.905884,0.0,610.1422957,State Bank of India,0.521,Medium Risk
5885.403636,53,2,Self_Employed,Tier_2,1177.080727,0.0,193.6455556,620.0232823,340.5099489,145.9258667,143.2066981,397.0161788,288.9929747,570.5524583,76.59659124,Karnataka Bank,0.536,Medium Risk
19432.71924,21,0,Retired,Tier_2,3886.543848,1999.634434,579.0535722,2592.627507,1403.979458,607.4514765,906.0679799,1492.293736,810.4404786,0.0,307.1164606,UCO Bank,0.96,Low Risk
6393.614204,41,4,Student,Tier_2,1278.722841,0.0,131.7099432,654.7757114,350.0180851,133.9182714,287.049036,387.025085,254.5772061,577.6889032,103.9481498,State Bank of India,0.521,Medium Risk
23042.92489,31,0,Professional,Tier_1,6912.877466,0.0,850.3688199,3386.308756,1599.954283,630.891942,589.8019652,1680.626475,897.533475,0.0,615.0264036,IDFC FIRST Bank,0.221,High Risk
6118.697199,42,0,Student,Tier_3,917.8045798,0.0,155.4994075,907.1357377,453.1865597,131.4451188,218.2117347,332.7048979,254.8946299,0.0,172.2371,Bank of India,0.815,Low Risk
14938.24951,24,2,Retired,Tier_2,2987.649902,0.0,332.0704509,1851.217003,1063.2352,610.7206887,442.8409715,951.1248295,657.5434222,1119.964689,193.2703909,Axis Bank Ltd.,0.131,High Risk
8887.272153,32,1,Self_Employed,Tier_2,1777.454431,1263.658075,178.8328502,1148.086485,533.4009729,241.365572,210.245355,371.2716754,372.8948738,787.6600547,125.7093102,UCO Bank,0.96,Low Risk
40793.61296,61,3,Retired,Tier_2,8158.722592,0.0,1991.925222,5878.485612,2854.288646,1603.882636,1553.365394,2378.565548,1294.415942,2823.868527,588.617631,IndusInd Bank Ltd.,0.144,High Risk
30012.9475,63,3,Professional,Tier_1,9003.884249,0.0,1372.815859,3344.749307,1890.352114,1348.481445,1143.352055,1751.422501,1194.783787,2150.402974,583.6237678,HDFC Bank Ltd.,0.013,High Risk
38227.96163,30,2,Self_Employed,Tier_3,5734.194244,0.0,1868.124905,4622.601107,2461.811085,1413.077416,1085.828925,2864.064734,1874.121845,2712.849982,1146.507654,UCO Bank,0.96,Low Risk
27592.83868,36,2,Professional,Tier_1,8277.851603,0.0,1331.411369,3982.497828,1980.10518,1225.749728,866.0972,1278.072174,1069.938891,1768.268384,332.7028824,Indian Bank,0.698,Medium Risk
9833.148535,29,1,Student,Tier_1,2949.944561,0.0,381.1175609,1159.399866,681.2735639,467.629231,369.8731918,425.1795833,408.8346356,619.5894281,251.3532021,HDFC Bank Ltd.,0.013,High Risk
45241.48506,43,1,Self_Employed,Tier_2,9048.297013,7505.113701,1727.532095,6623.172746,2656.91098,1156.82678,1483.948147,2651.178576,1755.013046,4014.063748,909.1861826,Bank of Maharashtra,0.812,Low Risk
